painter_id,painter_name,summary,url,summary_length
1537,Herbert MacNair,"James Herbert McNair (23 December 1868 – 22 April 1955), was a Scottish artist, designer and teacher whose work contributed to the development of the Modern Style (British Art Nouveau style) during the 1890s.",https://en.wikipedia.org/wiki/Herbert_MacNair,34
1538,Hercules Seghers,"Hercules Pieterszoon Seghers or Segers (c. 1589 – c. 1638) was a Dutch painter and printmaker of the Dutch Golden Age. He has been called ""the most inspired, experimental and original landscapist"" of his period and an even more innovative printmaker.",https://en.wikipedia.org/wiki/Hercules_Seghers,41
1539,Herman Saftleven,"Herman Saftleven the Younger (1609 - 5 January 1685 (buried)), was a Dutch painter of the Baroque period.",https://en.wikipedia.org/wiki/Herman_Saftleven,18
1540,Herman van Swanevelt,Herman van Swanevelt (1603 – 1655) was a Dutch painter and etcher from the Baroque era.,https://en.wikipedia.org/wiki/Herman_van_Swanevelt,16
1541,Hermann Feierabend,Hermann Feierabend (1925–1995) was a Swiss painter.,https://en.wikipedia.org/wiki/Hermann_Feierabend,7
1542,Hermann Rüdisühli,"Hermann Traugott Rüdisühli (10 June 1864, Lenzburg – 27 January 1944, Munich) was a Swiss painter, a member of the Rüdisühli family of artists. He created more than 1,000 paintings, primarily landscapes, portraits and allegories.
Like his siblings, Rüdisühli began his artistic training under his father, Jacob Rüdisühli. He later studied at the Kunstgewerbeschule Basel (now the Schule für Gestaltung) and from 1883 to 1887 at the Kunstakademie Karlsruhe (now the Academy of Fine Arts) in Karlsruhe, under Ferdinand Keller and Karl Brünner. From 1888 to 1898 he himself directed art schools in Stuttgart and Basel. He then moved to Munich, where he initially was successful, especially among well-born art patrons.
Like his father and brothers, Rüdisühli was greatly influenced by Arnold Böcklin.
In his later years he was impoverished. He committed suicide after his flat and studio were destroyed in an air raid during the Second World War.",https://en.wikipedia.org/wiki/Hermann_R%C3%BCdis%C3%BChli,149
1543,Hermenegildo Anglada Camarasa,"Hermenegildo Anglada Camarasa (1871–1959), known in Catalan as Hermenegild (or Hermen) Anglada Camarasa, was a Catalan and Balearic Spanish painter.",https://en.wikipedia.org/wiki/Hermenegildo_Anglada_Camarasa,20
1544,Hermione Hammond,"Hermione Hammond (11 August 1910 – 29 July 2005) was an English painter who is most famous for her paintings of London damaged by the Blitz during World War II.
Born in Hexham, Northumberland, to an artist mother and an invalid father, Hermione Hammond had one brother and one sister. Rolt was a civil engineer who became a freelance journalist and wrote 26 books, notably engineering textbooks; Rosemary wrote music and assisted the composer Peter Maxwell Davies when he taught at Cirencester Grammar School. She  attended the Francis Holland School in London (one of her schoolmates was actress Joyce Grenfell). She went on to study art at the Chelsea Polytechnic, then at the Royal Academy Schools, under Walter Russell and Tom Monnington. She learned mural decoration at the Royal College of Art and attended night classes in etching.
She supported herself by winning prizes and doing odd jobs. One such job was the altarpiece in the ecumenical chapel of Heriot-Watt University, Edinburgh, another was the altarpiece at Marlborough House School, Tenterden. After winning the competition to decorate the ceiling of the new Senate House of London University in 1937 she gained a Rome Scholarship in 1938, but her studies there were cut short by the outbreak of war. With an added sense of urgency, she absorbed all she could of the Italian Renaissance in Rome, Florence, Arezzo and Ravenna. Hammond left Mussolini's Italy for England via Switzerland.
Hammond's best friend was Neville Chamberlain's daughter, Dorothy; she visited Chequers on several occasions.
In 1949 resumed her professional career which continued until the 1990s. She died, aged 94, in 2005.",https://en.wikipedia.org/wiki/Hermione_Hammond,268
1545,Hew Lorimer,"Hew Martin Lorimer, OBE (22 May 1907 – 1 September 1993) was a Scottish sculptor.",https://en.wikipedia.org/wiki/Hew_Lorimer,15
1546,Hidari Jingorō,"Hidari Jingorō (左 甚五郎) was a possibly fictitious Japanese artist. Some people and sources state his real name was Itami Toshikatsu. A Renaissance man, he worked as a sculptor, carpenter, painter, architect, comedian, actor, kōdanshi (rhythmical storyteller) and professor of art.  Although various studies suggest he was active in the early Edo period (around 1596–1644), there are controversies about the historical existence of the person. Jingorō is believed to have created many famous deity sculptures located throughout Japan, and many legends have been told about him. His famous nemuri-neko (""sleeping cat"") carving is located above the Kuguri-mon Gate amidst the sacred mountain shrines and temples of Nikkō, Japan. Amongst these shrines and temples is Nikkō Tōshō-gū, a shrine that honors the Shōgun Tokugawa Ieyasu. The two dragon carvings at the karamon in Ueno Tōshō-gū are also attributed to him.
Other sculptors were reportedly jealous of how skilled a carpenter Hidari was, to the point of chopping off his right arm. Luckily he was left-handed and was able to keep working, the reason why he acquired his last name Hidari (meaning ""left""). According to another theory, he was an apprentice to a blacksmith and made katana swords. After working there a while, Jingorō felt he deserved to know what temperature the oil was kept at. Against his boss's permission he attempted to test the temperature of the oil by touching it and his boss cut off his right hand. When he realized he could no longer be a blacksmith he became an apprentice for the Chief Architect Hokyo Yoheiji Yusa of the Imperial Court in Kyoto, where he studied how to build temples, shrines, and sculptures.
Stories about Jingorō are well known in Japan. According to one, he saw a woman of exceptional beauty and created a sculpture of her. Jingorō began to drink in the company of the sculpture, and it emotionlessly started to imitate his moves. When a mirror was placed before the sculpture, the woman's spirit came to life.",https://en.wikipedia.org/wiki/Hidari_Jingor%C5%8D,331
1547,Hieronymus Bosch,"Hieronymus Bosch (, Dutch: [ɦijeːˈroːnimʏz ˈbɔs] ; born Jheronimus van Aken [jeːˈroːnimʏs fɑn ˈaːkə(n)]; c. 1450 – 9 August 1516) was a Dutch painter from Brabant. He is one of the most notable representatives of the Early Netherlandish painting school. His work, generally oil on oak wood, mainly contains fantastic illustrations of religious concepts and narratives. Within his lifetime, his work was collected in the Netherlands, Austria, and Spain, and widely copied, especially his macabre and nightmarish depictions of hell.
Little is known of Bosch's life, though there are some records.  He spent most of it in the town of 's-Hertogenbosch, where he was born in his grandfather's house. The roots of his forefathers are in Nijmegen and Aachen (which is visible in his surname: Van Aken). His pessimistic fantastical style cast a wide influence on northern art of the 16th century, with Pieter Bruegel the Elder being his best-known follower. Today, Bosch is seen as a highly individualistic painter with deep insight into humanity's desires and deepest fears. Attribution has been especially difficult; today only about 25 paintings are confidently given to his hand along with eight drawings. About another half-dozen paintings are confidently attributed to his workshop. His most acclaimed works consist of a few triptych altarpieces, including The Garden of Earthly Delights.",https://en.wikipedia.org/wiki/Hieronymus_Bosch,215
1548,Hilda Annetta Walker,"Hilda Annetta Walker FRSA (1877 – 3 June 1960) was an English sculptor, and a painter of landscapes, seascapes and horses, flourishing between 1902 and 1958. She was a war artist painting in England during the First and Second World Wars, and described as ""escapist"". Some of her early work was the production of oilette postcard paintings for Raphael Tuck & Sons, of firemen and horses. She was born in Mirfield, Yorkshire, England, to a family of blanket manufacturers who had the means to foster her art education. She grew up in the Protestant work ethic  of Congregationalism, and attended Leeds College of Art, where she studied under William Gilbert Foster of the Staithes group and William Charles Holland King, sculptor of Dover Marine War Memorial. She signed her works ""Hilda Walker"" or sometimes ""Hilda A. Walker"".
Her siblings included Ronald Walker, Eric Walker and Dora Walker. The artist Marie Walker Last was her niece.",https://en.wikipedia.org/wiki/Hilda_Annetta_Walker,155
1549,Hilda May Gordon,"Hilda May Gordon (20 September 1874 – 21 November 1972) was a widely travelled British artist, known for her watercolour paintings of landscapes and figures.",https://en.wikipedia.org/wiki/Hilda_May_Gordon,25
1550,Hilde Goldschmidt,"Hilde Goldschmidt (7 September 1897 – 7 August 1980) was a German expressionist painter and printmaker. Facing persecution under the Nazi regime, she sought refuge in Britain during the Second World War before establishing herself in Austria in the 1950s.",https://en.wikipedia.org/wiki/Hilde_Goldschmidt,40
1551,Hilma af Klint,"Hilma af Klint (Swedish pronunciation: [ˈhɪ̂lːma ˈɑːv ˈklɪnːt]; 26 October 1862 – 21 October 1944) was a Swedish artist and mystic whose paintings are considered among the first abstract works known in Western art history. A considerable body of her work predates the first purely abstract compositions by Kandinsky, Malevich and Mondrian. She belonged to a group called ""The Five"", comprising a circle of women inspired by Theosophy, who shared a belief in the importance of trying to contact the so-called ""High Masters""—often by way of séances. Her paintings, which sometimes resemble diagrams, were a visual representation of complex spiritual ideas.",https://en.wikipedia.org/wiki/Hilma_af_Klint,101
